speaker,pos,neg,neu,compound
CharlesLeadbeater,0.09029375193080011,0.0304743975903614,0.8792194161260427,0.16103796725362984
CharlesLimb,0.09118678871845615,0.03330653142008905,0.8755284512617516,0.18556750371103414
CharlesMoore,0.0392333333333333,0.0587666666666666,0.9019666666666664,-0.0374833333333333
CharlesRobertson,0.092688,0.0455119999999999,0.8617759999999998,0.1252256
CharlieRose,0.0923076923076923,0.0190904977375565,0.8885972850678734,0.152364253393665
CharlieTodd,0.0890547945205479,0.0234931506849315,0.8874383561643836,0.2478767123287671
CharmianGooch,0.0788508660368217,0.06901859253875965,0.8521228197674422,0.02097182049418605
ChelseaShields,0.0739180327868852,0.0634180327868852,0.8626639344262299,0.0148926229508196
CherylHayashi,0.0740593220338983,0.0184661016949152,0.9074830508474584,0.1390169491525423
ChiekoAsakawa,0.1191891891891891,0.0421216216216216,0.8387027027027026,0.1237202702702702
ChimamandaAdichie,0.0761920903954802,0.062954802259887,0.8608531073446328,0.0291751412429378
ChimamandaNgoziAdichie,0.0874064748201438,0.0659532374100719,0.8466438848920862,0.0738823741007194
ChinakaHodge,0.0806153846153846,0.0658461538461538,0.8536153846153844,0.0876884615384615
ChipConley,0.1008831168831169,0.0258766233766233,0.8732337662337663,0.1800701298701299
ChipKidd,0.10086110530168355,0.036872163547004,0.8622743647390989,0.13236949440552126
ChrisAbani,0.07115628379839925,0.07256878650227121,0.8562786610426132,-0.010039633354964304
ChrisAnderson,0.10063513404955475,0.029649230061943425,0.869725712833914,0.17313628310104523
ChrisBangle,0.1065531914893617,0.0347234042553191,0.8587287234042549,0.1941515957446808
ChrisBliss,0.115546762589928,0.0393093525179856,0.8451438848920861,0.2196129496402877
ChrisBurkard,0.0880555555555555,0.0518777777777777,0.8600777777777776,0.1043133333333333
ChrisDomas,0.0573850931677018,0.0560248447204968,0.8866086956521737,0.0358875776397515
ChrisDowney,0.0825909090909091,0.0642545454545454,0.8531363636363635,0.0625209090909091
ChrisEmdin,0.0715079365079364,0.0239206349206349,0.9045714285714286,0.1212396825396825
ChrisGerdes,0.0926170212765957,0.0152021276595744,0.8921595744680851,0.2012393617021277
ChrisHadfield,0.0630192307692307,0.0492884615384615,0.8876730769230771,0.0619548076923077
ChrisJordan,0.0492815533980582,0.0635436893203883,0.8871456310679611,-0.03696213592233
ChrisKluwe,0.0934242424242424,0.0276363636363636,0.8789242424242423,0.1781196969696969
ChrisMcKnett,0.1342203389830509,0.0417627118644067,0.8240084745762712,0.1831855932203389
ChrisMilk,0.054579155100624555,0.017346590909090902,0.9280685721721026,0.08426251301179735
ChrisUrmson,0.0581897810218978,0.0457591240875912,0.8960583941605837,0.0372686131386861
ChristianaFigueres,0.1418085106382978,0.0527943262411347,0.8053900709219858,0.148322695035461
ChristienMeindertsma,0.0891948051948052,0.0172987012987012,0.8935194805194804,0.1998753246753247
ChristinaWarinner,0.065575,0.01845,0.915975,0.150925
ChristineSunKim,0.0889606299212598,0.014007874015748,0.8970314960629922,0.1473551181102362
ChristophAdami,0.0746344827586206,0.0234068965517241,0.9019379310344826,0.1607724137931034
ChristopherBell,0.0952204724409448,0.0328346456692913,0.871937007874016,0.1558314960629921
ChristopherDeam,0.0605882352941176,0.0285882352941176,0.9107647058823528,0.0645676470588235
ChristopherMcDougall,0.1009652777777777,0.0554513888888889,0.8435833333333336,0.0785375
ChristopherPoole,0.071076923076923,0.0453296703296703,0.8835934065934066,0.0984472527472527
ChristopherRyan,0.0786396396396396,0.0445225225225225,0.876864864864865,0.08229009009009
ChristopherSoghoian,0.06318292108100067,0.05015930708895577,0.8866556856622431,0.0103176756254414
ChristopherdeCharms,0.00572,0.0656,0.92868,-0.239748
ChrystiaFreeland,0.1033643410852713,0.0498992248062015,0.8467286821705426,0.1366992248062015
ClaronMcFadden,0.1013492063492063,0.010047619047619,0.8885873015873015,0.1404888888888888
ClayShirky,0.07879103013746432,0.04350482006104124,0.8776979375043064,0.08800722379956008
CliffordStoll,0.0633142857142857,0.02245,0.9142285714285716,0.117625
ClintSmith,0.0837333333333333,0.06192777777777771,0.854275,0.0789816666666666
ColinCamerer,0.0765163934426229,0.0268852459016393,0.8965819672131147,0.1623090163934425
ColinGrant,0.0621626506024096,0.0715843373493976,0.8662650602409641,-0.0099698795180722
ColinPowell,0.0955595238095238,0.0386904761904761,0.86575,0.1583440476190475
ColinStokes,0.0991862745098039,0.0380098039215686,0.8627745098039211,0.1240235294117646
ConradWolfram,0.0934397590361445,0.0414397590361445,0.8651204819277111,0.1302114457831326
CorneilleEwango,0.0680054347826087,0.0661249999999999,0.8658695652173912,-0.0069097826086956
CornielleEwango,0.0640459770114942,0.0670287356321839,0.8689252873563218,0.0005793103448275
CosminMihaiu,0.1098214285714285,0.0665178571428571,0.8236607142857143,0.1222464285714285
CourtneyMartin,0.10977999451528861,0.0528731660496366,0.8373426230632114,0.1260203517071164
CraigVenter,0.04386577054146155,0.0147886974630821,0.941341934873154,0.0667813176826959
CurtisWallStreetCarroll,0.0789411764705882,0.0767156862745098,0.8443333333333336,0.0248078431372548
CynthiaBreazeal,0.1260084745762712,0.0185254237288135,0.8554661016949153,0.3051999999999999
CynthiaKenyon,0.0772706766917293,0.0262781954887218,0.8964736842105266,0.1511518796992481
CynthiaSchneider,0.1086470588235294,0.0111470588235294,0.8802058823529411,0.2483705882352941
DaleDougherty,0.1304772727272727,0.0011818181818181,0.8683409090909092,0.291659090909091
DaliaMogahed,0.09973193984962406,0.07665515789473686,0.8235903458646618,0.043743726315789454
DambisaMoyo,0.10912934272300465,0.045324379610999305,0.8455201877934273,0.17856151240777995
DameEllenMacArthur,0.095441717791411,0.0314723926380368,0.873098159509203,0.1464674846625766
DameStephanieShirley,0.0880096153846154,0.0356057692307692,0.8763846153846153,0.1136096153846153
DamianPalin,0.0570416666666666,0.0290833333333333,0.913875,0.088475
DamonHorowitz,0.07606904761904755,0.1114095238095238,0.8125023809523813,-0.10525535714285716
DanAriely,0.08018744427685598,0.05224036645997426,0.8675809127981677,0.06682462655717555
DanBarasch,0.0899666666666666,0.0229333333333333,0.8870666666666666,0.191755
DanBarber,0.090027027027027,0.0433621621621621,0.8665945945945944,0.1187805405405405
DanBell,0.0931666666666666,0.0477450980392156,0.8590980392156863,0.1009901960784313
DanBerkenstock,0.0764047619047619,0.0149166666666666,0.9086666666666668,0.1480869047619047
DanBricklin,0.0653518518518518,0.0172129629629629,0.9174444444444444,0.1085842592592592
DanBuettner,0.0710060975609756,0.0344756097560975,0.8945243902439023,0.0929884146341463
DanCobley,0.0867164179104477,0.0342238805970149,0.8790597014925375,0.1513298507462686
DanCohen,0.1063617021276595,0.1727978723404255,0.7208617021276594,-0.1774191489361702
DanDennett,0.11114726432988878,0.03763379116413495,0.851209885834711,0.15200087410961968
DanGilbert,0.10384562205027241,0.05566921486908443,0.8404922437202549,0.140424076632337
DanGross,0.1008901098901098,0.111010989010989,0.7881538461538461,-0.0338241758241758
DanMeyer,0.107641304347826,0.0740543478260869,0.8183152173913044,0.133029347826087
DanPacholke,0.0816761904761904,0.058847619047619,0.8594571428571429,0.0211257142857142
DanPallotta,0.14256320244700524,0.0645295916915635,0.7929107269881919,0.15492658628538905
DanPhillips,0.0544678362573099,0.0471345029239766,0.898397660818714,0.0329
DanielGoldstein,0.0904755244755244,0.045020979020979,0.8645104895104894,0.130241958041958
DanielGoleman,0.0627226277372262,0.0385328467153284,0.8987445255474451,0.0601759124087591
DanielKish,0.1069999999999999,0.0501415094339622,0.8428773584905661,0.1099462264150944
DanielKraft,0.0787619984264358,0.02604353527406235,0.8951783372672436,0.23747522947810126
DanielLevitin,0.0661808510638297,0.0699468085106383,0.8638617021276593,-0.0367180851063829
DanielLibeskind,0.0908778625954198,0.0373816793893129,0.8717786259541984,0.1739648854961832
DanielPauly,0.0461818181818181,0.0368181818181818,0.9170113636363636,0.0268886363636363
DanielPink,0.1263949044585987,0.0423885350318471,0.8312165605095544,0.1818401273885351
DanielReisel,0.0866131386861313,0.0454306569343065,0.8679562043795621,0.0860350364963504
DanielSuarez,0.0637426470588235,0.1191544117647058,0.8171102941176476,-0.112697794117647
DanielTammet,0.0842038834951456,0.0168737864077669,0.8989320388349515,0.1129174757281553
DanielWolpert,0.0756748466257668,0.0336748466257668,0.8906380368098158,0.1292208588957055
DanieleQuercia,0.1260149253731343,0.0344925373134328,0.8394925373134332,0.1685059701492537
DanielleFeinberg,0.0891696428571428,0.0257857142857142,0.8850357142857144,0.1332178571428571
DanitPeleg,0.1121086956521739,0.0111521739130434,0.8767391304347826,0.2556391304347826
DannyDorling,0.0457013888888888,0.0375069444444444,0.9167916666666668,0.0184
DannyHillis,0.0634629073153009,0.042695685323344834,0.8938401146725615,0.041440982967977665
DaphneBavelier,0.1114496644295301,0.0363624161073825,0.8521744966442951,0.1626060402684564
DaphneKoller,0.0748360655737705,0.0289726775956284,0.896207650273224,0.1300748633879781
DariavandenBercken,0.1217,0.016725,0.8615500000000003,0.1858775
DaveBrain,0.0865258620689654,0.015103448275862,0.8983620689655175,0.168476724137931
DaveEggers,0.0600050505050505,0.0166363636363636,0.9233686868686868,0.1497348484848484
DaveIsay,0.1101564245810055,0.0302569832402234,0.8595754189944139,0.2049893854748603
DaveMeslin,0.1169298245614035,0.064298245614035,0.8187368421052633,0.1449964912280701
DaveTroy,0.0566739130434782,0.0165652173913043,0.9267391304347824,0.1229152173913043
DavedeBronkart,0.0881229508196721,0.0437868852459016,0.8681065573770491,0.1167934426229508
DavidAgus,0.0568116591928251,0.1005426008968609,0.8426412556053811,-0.1267255605381166
DavidAnderson,0.0790380952380952,0.0516190476190476,0.8693238095238096,0.0639085714285714
DavidAutor,0.1114480519480519,0.0367922077922078,0.8517467532467531,0.1775149350649351
DavidBinder,0.104554054054054,0.0131756756756756,0.8822567567567566,0.1889905405405405
DavidBirch,0.0662290076335877,0.0498854961832061,0.8839236641221372,0.042536641221374
DavidBismark,0.0662238805970149,0.0510597014925373,0.8827462686567163,0.0508343283582089
DavidBlaine,0.0711656441717791,0.0601472392638036,0.8686687116564417,0.0663803680981594
DavidBolinsky,0.088859375,0.012875,0.8982656250000001,0.1811171874999999
DavidBrooks,0.12130293791574276,0.06246230598669621,0.8162203436807094,0.1475898835920177
DavidBurkus,0.0691641791044776,0.0566716417910447,0.8741940298507461,0.0760686567164179
DavidByrne,0.127184,0.01804,0.8547680000000001,0.2414184000000001
DavidCamarillo,0.0672877697841726,0.0315107913669064,0.9012014388489208,0.0543338129496402
DavidCameron,0.1112479338842974,0.0274132231404958,0.8613471074380168,0.1941421487603305
DavidCarson,0.0831348314606741,0.0352134831460674,0.8816573033707864,0.1311685393258427
DavidCasarett,0.0994399999999999,0.05732,0.8432640000000002,0.1235128
DavidChalmers,0.0786560846560846,0.033015873015873,0.8883333333333332,0.0967492063492063
DavidChristian,0.0916164383561644,0.0456917808219178,0.8627191780821917,0.1255821917808219
DavidDeutsch,0.07716676560379915,0.0573438348032564,0.8654837177747625,0.04925765773405695
DavidDow,0.0609360465116279,0.1162325581395348,0.8228255813953489,-0.1473906976744186
DavidEagleman,0.056395061728395,0.0239320987654321,0.9196790123456792,0.0756975308641975
DavidEpstein,0.0876,0.0131428571428571,0.8992357142857145,0.1812407142857143
DavidGallo,0.09025691489361695,0.0250141489361702,0.8847289361702128,0.217307829787234
DavidGrady,0.0807906976744186,0.0870930232558139,0.8320465116279068,-0.0357302325581395
DavidGriffin,0.0785895522388059,0.0346268656716417,0.8867313432835822,0.1040283582089552
DavidGruber,0.0837326732673267,0.0113762376237623,0.9048910891089113,0.1895960396039603
DavidHanson,0.1237931034482758,0.0537931034482758,0.8224482758620689,0.2666689655172414
DavidHoffman,0.0921423611111111,0.04709201388888885,0.8607829861111111,0.09453420138888885
DavidHolt,0.0950652173913043,0.0265652173913043,0.8783550724637681,0.1533673913043478
DavidKeith,0.0687747747747748,0.0734774774774774,0.8577387387387391,0.0195198198198198
DavidKelley,0.09027176549865225,0.0224647574123989,0.8872504716981134,0.1742411388140161
DavidKwong,0.1061442307692307,0.0254038461538461,0.868451923076923,0.1714490384615385
DavidLang,0.0630833333333333,0.0031944444444444,0.9337222222222225,0.1922944444444444
DavidLogan,0.1173404255319148,0.0314148936170212,0.8512340425531912,0.2884797872340426
DavidMacaulay,0.0553108808290155,0.0341917098445595,0.9105077720207252,0.067541450777202
DavidMackay,0.090108108108108,0.0158918918918918,0.8939932432432433,0.2370716216216215
DavidMcCandless,0.097441717791411,0.0495092024539877,0.8530552147239264,0.1240601226993865
DavidPerry,0.0969807692307692,0.0443397435897435,0.8586923076923082,0.1639480769230769
DavidPizarro,0.0846074766355139,0.1127289719626168,0.8026448598130841,-0.1483869158878504
DavidPogue,0.09154886066350033,0.04211454079997917,0.8663404971719978,0.12900256760080947
DavidPuttnam,0.1037499999999999,0.0634130434782608,0.8328478260869566,0.1022195652173913
DavidRWilliams,0.0848095238095238,0.0628095238095238,0.8523809523809524,0.029795238095238
DavidRockwell,0.0698277511961722,0.0261961722488038,0.9039856459330144,0.101356937799043
DavidRothkopf,0.0641375,0.09690625,0.8389500000000002,-0.074655
DavidSRose,0.0953921568627451,0.0171764705882353,0.8874509803921571,0.2297107843137255
DavidSedlak,0.0718952380952381,0.0316761904761904,0.8964380952380953,0.1038714285714285
DavidSengeh,0.130025,0.08365,0.786225,0.067025
DavidSteindlRast,0.1781428571428571,0.0390857142857142,0.7827357142857144,0.2833957142857142
DawnLandes,0.0800909090909091,0.0662954545454545,0.8536136363636363,0.0173431818181818
DeanKamen,0.06885046703814367,0.03981719561764783,0.8913303363930837,0.08488146473211479
DeanOrnish,0.09725919624047963,0.0704989466861124,0.8322046669907633,0.07610226867606544
DebRoy,0.0520387096774193,0.0034258064516129,0.9445354838709676,0.135398064516129
DeborahGordon,0.0529370886566008,0.025430216802167952,0.9216265969802554,0.0711314266356949
DeborahLipstadt,0.0770846153846154,0.0878615384615384,0.8350538461538463,-0.0299384615384615
DeborahRhodes,0.0652717948717948,0.0647282051282051,0.8700102564102562,-0.0231210256410256
DeborahScranton,0.069068376068376,0.045068376068376,0.8858461538461538,0.0481239316239316
DebraJarvis,0.0945937499999999,0.0860625,0.8193249999999995,0.001515
DeeBoersma,0.0514545454545454,0.0349008264462809,0.9136528925619836,0.0620785123966942
DeepikaKurup,0.079820895522388,0.0734776119402985,0.8467014925373134,0.066965671641791
DeeyahKhan,0.0791727748691099,0.1120261780104712,0.8088062827225131,-0.0698659685863874
DelHarvey,0.0875172413793103,0.0944597701149425,0.8180229885057474,0.0213011494252873
DenaSimmons,0.100469387755102,0.0465306122448979,0.8529795918367348,0.0704418367346939
DenisDutton,0.1780073529411764,0.0156029411764705,0.8063897058823528,0.3151161764705883
DeniseHerzing,0.0808518518518518,0.0177185185185185,0.9014222222222222,0.1808881481481481
DennisHong,0.07782692307692304,0.04072364672364665,0.8814636752136754,0.1077580484330484
DennisvanEngelsdorp,0.0607179487179487,0.0737948717948717,0.8654957264957266,-0.0032461538461538
DerekSivers,0.085276100375738,0.0597227589908749,0.854978160225443,0.08137666733762747
DevduttPattanaik,0.07862874251497,0.0184730538922155,0.9029041916167664,0.1079449101796407
DianaLaufenberg,0.0833666666666666,0.0195333333333333,0.8970999999999995,0.1711377777777778
DianaNyad,0.0962135539795114,0.04601260835303385,0.8577702915681642,0.07300097714736009
DianeBenscoter,0.0877358490566037,0.0602452830188679,0.8520377358490565,0.0433207547169811
DianeKelly,0.0634893617021276,0.0441595744680851,0.892340425531915,0.0133914893617021
DiannaCohen,0.0454375,0.0197083333333333,0.9348541666666668,0.0218958333333333
DidierSornette,0.0757957746478873,0.0667746478873239,0.8574366197183102,0.0170767605633802
DiebedoFrancisKere,0.1305982142857143,0.0218928571428571,0.8475357142857141,0.1854705357142856
DilipRatha,0.0711612903225806,0.0458516129032258,0.882987096774194,0.0418451612903225
DimitarSasselov,0.0629132947976878,0.0172947976878612,0.9198034682080928,0.1233878612716762
DonLevy,0.0890689655172413,0.0407586206896551,0.8702068965517242,0.1167310344827586
DonNorman,0.1245229357798165,0.0408715596330275,0.8345779816513763,0.2256908256880734
DonTapscott,0.10749014366855991,0.03452372201804205,0.8580028817240228,0.167150246408286
DonaldHoffman,0.0854549549549549,0.0334009009009009,0.8811441441441442,0.1168270270270269
DonaldSadoway,0.0610153846153846,0.021676923076923,0.9173153846153844,0.0925076923076922
DongWooJang,0.1022077922077921,0.0396363636363636,0.8581298701298702,0.1184792207792207
DorisKearnsGoodwin,0.1231476510067114,0.0730671140939597,0.8037718120805369,0.1553234899328859
DorisKimSung,0.050015873015873,0.0266825396825396,0.9233174603174604,0.0704650793650793
DorothyRoberts,0.065234375,0.080359375,0.8544062500000004,-0.02675625
DrHawaAbdiandDrDeqoMohamed,0.1054459459459459,0.0623378378378378,0.8321891891891896,0.0772756756756756
DrewBerry,0.055051948051948,0.0177402597402597,0.9271948051948052,0.1103766233766233
DrewCurtis,0.1033090909090908,0.0897818181818181,0.8069090909090907,-0.0033654545454545
DrewDudley,0.10160021276595745,0.03671446808510635,0.8616853191489362,0.27034431914893614
DustinYellin,0.0433188405797101,0.0417971014492753,0.9148840579710146,0.0106666666666666
DyandeNapoli,0.1123647058823529,0.0482,0.8394235294117643,0.1781058823529412
EOWilson,0.07683209695334806,0.034883965407807,0.8882930220564904,0.0777981097270707
EWidder,0.073104895104895,0.0215664335664335,0.9053426573426572,0.1445818181818181
EamesDemetrios,0.0723504273504273,0.0177948717948717,0.9098376068376072,0.1461957264957265
EbenBayer,0.0939891304347826,0.0327173913043478,0.873282608695652,0.1450641304347826
EdBoyden,0.06059241854636589,0.029700344611528803,0.9096983082706767,0.10455474624060146
EdGavagan,0.0540695652173913,0.0403565217391304,0.9055565217391304,0.0448269565217391
EdUlbrich,0.0752105263157894,0.0221052631578947,0.9026766917293234,0.1965766917293232
EdYong,0.0732371134020618,0.0566082474226804,0.8701752577319589,0.0408989690721649
EddiReader,0.0446666666666666,0.0,0.9553333333333331,0.0964222222222222
EddieObeng,0.0567045454545454,0.0532045454545454,0.8901022727272725,0.0309374999999999
EddyCartaya,0.0591129032258064,0.0238064516129032,0.91708064516129,0.1215935483870967
EdiRama,0.0757297297297297,0.0523513513513513,0.871918918918919,0.0454668918918919
EdithWidder,0.07017678033393944,0.0316117212968545,0.8982059994333987,0.10862341131765411
EduardoBriceno,0.1573510638297872,0.0319468085106383,0.8107021276595744,0.2958670212765958
EduardoPaes,0.0966703296703296,0.020087912087912,0.8832417582417584,0.1906868131868132
EdwardBurtynsky,0.04826394009216585,0.01367626728110595,0.9380614055299537,0.09141690092165895
EdwardSnowden,0.0907695167286245,0.0576654275092936,0.85157249070632,0.0744970260223048
EdwardTenner,0.07792700729927,0.0598175182481752,0.8622408759124086,0.0648357664233576
EinsteinTheParrot,0.2601739130434782,0.0343043478260869,0.7055217391304349,0.4862652173913043
ElaineMorgan,0.0677152317880794,0.0478079470198675,0.8844768211920531,0.0498635761589404
EleanorLongden,0.0982014925373134,0.1132910447761194,0.7885223880597015,-0.0263425373134328
EleniGabreMadhin,0.0751559139784946,0.0355860215053763,0.889258064516129,0.0751908602150537
EliBeer,0.1034757281553398,0.0701165048543689,0.8264174757281554,0.0784825242718446
EliPariser,0.0535714285714285,0.0224047619047619,0.9240357142857144,0.0947583333333333
ElifShafak,0.0819027777777777,0.0473055555555555,0.8708055555555557,0.1208527777777777
EliseRoy,0.1323333333333333,0.0464682539682539,0.8211904761904766,0.1629539682539681
ElizabethGilbert,0.1550408163265306,0.0721632653061224,0.7727959183673466,0.1994938775510204
ElizabethLesser,0.06943758706082645,0.08386673889490784,0.8466906051694786,-0.00457509673425165
ElizabethLev,0.1095310344827586,0.037103448275862,0.8533448275862067,0.1802110344827585
ElizabethLindsey,0.0618222222222222,0.0434333333333333,0.8947444444444448,0.0603577777777777
ElizabethLoftus,0.0680135135135135,0.1062027027027027,0.8258108108108108,-0.0892493243243242
ElizabethMurchison,0.0558706896551724,0.1995948275862069,0.7445172413793104,-0.3642155172413793
ElizabethNyamayaro,0.1016168224299065,0.0217943925233644,0.8765794392523365,0.1106327102803738
ElizabethPisani,0.0985755395683453,0.0599712230215827,0.8414676258992804,0.0608820143884892
EllenDunhamJones,0.0728193548387096,0.0282645161290322,0.8989225806451618,0.1405690322580645
EllenGustafson,0.0976491228070175,0.0482456140350877,0.8541052631578947,0.2108859649122807
EllenJorgensen,0.08888837876614056,0.02751944045911045,0.8835862984218077,0.1515302869440459
EllenTHoen,0.0528736842105263,0.0311894736842105,0.915957894736842,0.0443252631578947
ElliotKrane,0.0807236842105263,0.0814736842105263,0.8377763157894736,-0.0398421052631579
ElonMusk,0.09351382998774854,0.02473574592404105,0.8817504240882106,0.1540927716520592
EloraHardy,0.0944736842105263,0.0106421052631578,0.894894736842105,0.1579136842105263
ElynSaks,0.0810676691729323,0.0840601503759398,0.8348571428571432,-0.0121503759398496
EmanMohammed,0.06075,0.094,0.8452249999999999,-0.0561049999999999
EmilieWapnick,0.1217826086956521,0.039,0.839208695652174,0.1983852173913043
EmilyBalcetis,0.1121654135338345,0.0299022556390977,0.8579398496240604,0.1547037593984963
EmilyLevine,0.0993444444444444,0.0592222222222222,0.8414333333333331,0.1035383333333333
EmilyOster,0.0521818181818181,0.0483257575757575,0.8994924242424241,0.0389977272727272
EmilyParsonsLord,0.0999777777777777,0.0199222222222222,0.8800555555555557,0.1611455555555555
EmilyPilloton,0.0790458015267175,0.0253358778625954,0.8956335877862596,0.1690297709923664
EmmaMarris,0.0606054421768707,0.044517006802721,0.8948911564625851,0.0674959183673469
EmmaTeeling,0.0744206896551724,0.0328689655172413,0.8927034482758619,0.0728937931034482
EmmanuelJal,0.0908153846153846,0.1086076923076922,0.800569230769231,-0.0311207692307692
EmtithalMahmoud,0.0759906542056074,0.0938504672897196,0.8301775700934583,-0.0620859813084112
EnricSala,0.0826510416666666,0.03859375,0.8787500000000003,0.0992734374999999
EnriquePenelosa,0.0867446808510638,0.0583262411347517,0.8549503546099289,0.0689382978723404
ErezLiebermanAiden,0.0976346153846153,0.027451923076923,0.8749423076923075,0.2063942307692308
EricBerlow,0.100970238095238,0.0202380952380952,0.8787916666666666,0.2687337301587301
EricDishman,0.08678947740112994,0.043183333333333296,0.8700315677966104,0.15679468220338985
EricGiler,0.0659156626506024,0.0117349397590361,0.9223373493975906,0.1518072289156626
EricHaseltine,0.0669029126213592,0.0673106796116504,0.8657572815533983,0.0076679611650485
EricLiu,0.0914292853573213,0.044646051974012946,0.8639189155422291,0.0999490629685157
EricSanderson,0.0504295774647887,0.0091830985915492,0.940380281690141,0.1216809859154929
EricTopol,0.0994074074074074,0.025874074074074,0.8747185185185189,0.1903318518518518
EricWhitacre,0.05278951639078215,0.03635800064913985,0.9108524829600781,0.12613420967218436
EricXLi,0.1043349514563106,0.0448932038834951,0.8507669902912625,0.1153781553398058
EricaFrenkel,0.0626571428571428,0.0261047619047619,0.9112285714285716,0.0953714285714285
ErikBrynjolfsson,0.1014,0.0452333333333333,0.8533833333333334,0.1692916666666666
ErikHersman,0.0623437499999999,0.02003125,0.917625,0.077425
ErikJohansson,0.0947419354838709,0.0096935483870967,0.8955483870967742,0.1474322580645161
ErikSchlangen,0.1017962962962963,0.0296851851851851,0.8685,0.0770462962962963
ErikaGregory,0.093970802919708,0.0842554744525547,0.8217591240875911,-0.0022328467153284
ErinMcKean,0.07763027255029195,0.037136437378325754,0.8852190136275147,0.1083030986372485
ErnestMadu,0.1247924528301886,0.0574150943396226,0.817811320754717,0.2068943396226415
ErnestoSirolli,0.0845466666666666,0.0346466666666666,0.8808000000000004,0.1329846666666667
EstaSoler,0.0864482758620689,0.0710459770114942,0.8424942528735632,0.0076252873563218
EstherDuflo,0.0749135802469135,0.0568456790123456,0.8682160493827162,0.0681623456790123
EstherPerel,0.1185881091617933,0.06696764132553605,0.8144283625730995,0.13029285575048735
EthanNadelmann,0.0916062992125984,0.0968346456692913,0.811551181102362,-0.0317606299212598
EthanZuckerman,0.073469387755102,0.0342176870748299,0.8923197278911562,0.1162197278911564
EuvinNaidoo,0.0769473684210526,0.0166105263157894,0.9064421052631582,0.1361721052631579
EvaVertes,0.0502166666666666,0.0979388888888889,0.851861111111111,-0.1444205555555555
EvaZeisel,0.0894744525547445,0.0195182481751824,0.891014598540146,0.1094817518248175
EvanGrant,0.0763333333333333,0.0,0.9236666666666664,0.1678833333333333
EvanWilliams,0.0713714285714285,0.0216428571428571,0.9069714285714284,0.1275957142857143
EveEnsler,0.08245966684546155,0.08478183201472075,0.8327776135720247,0.0027888693642350512
EvelynGlennie,0.0858378378378378,0.0202,0.893972972972973,0.146067027027027
EvgenyMorozov,0.0939479166666666,0.05321875,0.85278125,0.1134760416666666
EythorBender,0.0692407407407407,0.0168703703703703,0.9138888888888888,0.0781611111111111
FabianHemmert,0.0804193548387096,0.002516129032258,0.917064516129032,0.2259516129032258
FabianOefner,0.0722659574468085,0.0195,0.9082127659574468,0.0747617021276595
FabienCousteau,0.078032967032967,0.0261208791208791,0.8958351648351649,0.1327527472527472
FahadAlAttiya,0.0666219512195121,0.0453292682926829,0.8880487804878048,0.0321048780487804
FaithJegede,0.1354255319148936,0.0173404255319148,0.8472553191489361,0.2156361702127659
FawnQiu,0.0887017543859649,0.0313157894736842,0.8799649122807016,0.1598052631578947
FeiFeiLi,0.1057891156462585,0.0322380952380952,0.8619727891156465,0.1684421768707484
FeisalAbdulRauf,0.1269011627906976,0.033453488372093,0.8396453488372092,0.1726186046511628
FelixDennis,0.11285,0.07435,0.8127812499999999,0.058755
FieldsWickerMiurin,0.0647906976744186,0.0264825581395348,0.908732558139535,0.0978372093023255
FioOmenetto,0.0802133333333333,0.0129866666666666,0.9068266666666668,0.1901653333333333
FrancesLarson,0.0508366013071895,0.0656535947712418,0.8835098039215684,-0.0461235294117646
FrancescoSauro,0.0711759999999999,0.024472,0.9043519999999998,0.0882328
FrancisCollins,0.0917829457364341,0.0267984496124031,0.8814108527131788,0.2113093023255814
FrancisdelosReyes,0.0526624999999999,0.0811125,0.8662374999999995,-0.0333287499999999
FrancoSacchi,0.0858373983739837,0.0264796747967479,0.8876666666666664,0.1759788617886179
FrankGehry,0.07588122673635855,0.0266197038092975,0.8974990694543439,0.10276225746416401
FrankWarren,0.0915057471264367,0.0458620689655172,0.8625977011494252,0.116583908045977
FransDeWaal,0.0601603053435114,0.036793893129771,0.9030381679389315,0.0439236641221374
FransLanting,0.08966387510339119,0.025446546732837,0.8848855459057072,0.09435407361455744
FranzFreudenthal,0.1094767441860465,0.0443720930232558,0.8461744186046511,0.140360465116279
FredJansen,0.051047619047619,0.0175102040816326,0.931455782312925,0.1095782312925169
FredSwaniker,0.1083055555555555,0.0321111111111111,0.8596041666666667,0.1511041666666666
FredericKaplan,0.06365,0.02966,0.90669,0.07912
FrederickBalagadde,0.0806829268292682,0.0794146341463414,0.8399024390243902,0.0659146341463414
FredyPeccerelli,0.0555294117647058,0.0553294117647058,0.889129411764706,-0.0175199999999999
FreemanDyson,0.091551724137931,0.0238965517241379,0.8845344827586205,0.1319264367816091
FreemanHrabowski,0.1226770833333333,0.0260416666666666,0.8513020833333337,0.2873802083333333
GabbyGiffords,0.0952045454545454,0.0554621212121212,0.8493333333333336,0.0941780303030303
GabeBarciaColombo,0.1235925925925926,0.0164074074074074,0.8600370370370372,0.3436296296296297
GabrielBarciaColombo,0.0884761904761904,0.0264047619047619,0.8851904761904761,0.1858261904761904
GailReed,0.0717289156626506,0.0536566265060241,0.8746084337349399,0.0355849397590361
GarikIsraelian,0.0618531468531468,0.019090909090909,0.919041958041958,0.0904
GarrettLisi,0.1033252427184466,0.0483398058252427,0.8483446601941746,0.1315961165048543
